stellar_mass,gas_mass,vmax,pos_x,pos_y,pos_z,sfr,baryonic_mass,gas_fraction,log_env,log_mbar,log_vmax,btfr_residual
1925569900.0,20417806000.0,98.37643,59.266,13.85696,49.094177,0.3741889,22343377000.0,0.9138192,-0.18507447829665158,10.349149,1.9928911,0.45041847
1786688800.0,12608609000.0,98.47258,38.344116,21.038588,16.736855,0.2379817,14395298000.0,0.8758839,-0.27782842344573433,10.15822,1.9933153,0.25794792
228330100.0,6850486000.0,68.9902,62.327225,1.4924214,39.531883,0.059900153,7078816000.0,0.9677446,0.512912565057546,9.84996,1.8387874,0.5116539
3282638300.0,11792830000.0,109.20613,68.26345,60.34607,44.49798,0.0642138,15075469000.0,0.78225297,-0.4860150778330582,10.178271,2.038247,0.11459637
1357525800.0,15087040000.0,88.233154,13.54952,57.13153,62.82677,0.16748904,16444567000.0,0.91744834,-0.7609903086960504,10.2160225,1.9456319,0.48915863
1867074400.0,11737665000.0,94.32222,61.779625,66.5728,25.952417,0.23477411,13604739000.0,0.8627629,-0.8260127497752956,10.13369,1.974614,0.30142784
16452286000.0,0.0,186.87206,12.403785,49.011265,47.401783,0.0,16452286000.0,0.0,0.24381615380694283,10.216227,2.2715445,-0.69587326
1228937300.0,17445562000.0,84.53989,0.7804831,46.371517,13.141305,0.12836358,18674500000.0,0.9341917,-0.34608698155668244,10.271249,1.9270617,0.61191845
3105059000.0,13011564000.0,100.29246,74.709114,53.902058,53.543934,0.14131694,16116622000.0,0.8073381,0.27172289306615527,10.207274,2.0012684,0.27807903
836576640.0,1167400100.0,85.77469,74.51754,27.58584,16.700094,0.04551993,2003976700.0,0.5825417,0.5405176592000511,9.301892,1.9333591,-0.38033962
405782400.0,1696618200.0,75.63292,74.500824,27.538315,16.776972,0.013060692,2102400600.0,0.8069909,0.5418225888550692,9.322716,1.8787109,-0.160779
1151239700.0,14949432000.0,81.72142,8.960815,11.120194,21.227228,0.18305819,16100671000.0,0.92849743,-0.5283025365514593,10.206844,1.9123359,0.6010666
1526651300.0,11993174000.0,98.04116,72.66101,72.26082,21.779905,0.24190517,13519825000.0,0.88708055,-1.5374671429241171,10.130971,1.9914085,0.23763275
939718900.0,16218442000.0,92.639046,69.78066,23.750233,23.330402,0.049109586,17158160000.0,0.945232,-0.87324856638892,10.23447,1.966794,0.4306469
597859500.0,18394534000.0,84.788895,40.634354,50.060555,9.704569,0.18542817,18992394000.0,0.96852106,-1.3348417103488919,10.27858,1.928339,0.614604
2643188700.0,19299768000.0,111.16603,26.052584,0.22444943,0.48731065,0.49671945,21942956000.0,0.87954277,-0.32486011140507687,10.341295,2.045972,0.24952698
1252265500.0,13631693000.0,91.38709,0.33278665,49.665802,27.453009,0.11619452,14883959000.0,0.9158647,-1.0647679540234483,10.172718,1.9608848,0.39038467
700980400.0,18385924000.0,94.81364,28.469543,25.925877,52.631794,0.104288176,19086905000.0,0.96327424,-0.3753537215370438,10.280736,1.9768708,0.4402666
1903069600.0,14551008000.0,91.81246,40.963028,47.001,63.342533,0.30230844,16454077000.0,0.8843406,-0.9601677276801607,10.216273,1.9629016,0.42660522
2285312000.0,11801972000.0,97.89155,63.081253,6.823391,34.87112,0.08438929,14087284000.0,0.8377748,-0.04362594002547873,10.148828,1.9907452,0.2579012
252408430.0,9090494000.0,74.539345,47.30661,18.319794,69.59679,0.04838823,9342903000.0,0.9729839,-0.32790592506176186,9.970482,1.8723856,0.5099907
3784830000.0,1354006800.0,103.29917,24.21008,31.940813,41.845863,0.059574008,5138836500.0,0.26348507,0.9966720044903015,9.710865,2.0140967,-0.26498318
1416677400.0,13945442000.0,93.321,11.094114,16.604996,24.395834,0.16043435,15362120000.0,0.9077811,-0.4737756820028195,10.186451,1.9699794,0.3710432
1774013800.0,15966408000.0,86.39489,63.525036,74.89868,44.093792,0.30330983,17740421000.0,0.90000165,-0.17039695178751685,10.248964,1.936488,0.55535316
1963846000.0,11794861000.0,105.59568,62.367226,70.92759,5.3050213,0.33954695,13758707000.0,0.85726523,-1.2083972655336188,10.138577,2.023646,0.12800121
544809300.0,13624075000.0,94.03007,34.468746,71.365,16.399935,0.16371295,14168884000.0,0.9615489,-1.0602000729156589,10.151336,1.9732667,0.3239727
2340038000.0,10988021000.0,107.33256,3.2842228,28.625195,73.87987,0.30412248,13328058000.0,0.8244277,-0.3951325057763028,10.124767,2.0307314,0.08842468
3167829500.0,7690149000.0,111.587585,22.08516,13.892585,18.803839,0.18547715,10857978000.0,0.70824873,0.23788048245512064,10.0357485,2.0476158,-0.061997414
513007900.0,13525350000.0,83.99394,6.7664504,60.759052,12.069849,0.088298194,14038358000.0,0.96345675,-1.3271608271209576,10.147316,1.924248,0.49821854
3674410200.0,2216958200.0,105.45133,71.236565,59.79352,55.790684,0.067819804,5891368400.0,0.37630615,0.8363402010226222,9.770216,2.023052,-0.23819923
929543800.0,15255233000.0,89.88836,18.72766,4.2282534,40.776054,0.14625986,16184777000.0,0.94256675,-0.607531019341058,10.209106,1.9537034,0.45288944
2021383000.0,13532340000.0,97.83504,4.130495,20.65692,66.43387,0.2749855,15553723000.0,0.8700386,-0.3547924687035073,10.191834,1.9904944,0.30182076
822063740.0,18444868000.0,90.96199,18.706335,22.711693,47.713966,0.15304726,19266930000.0,0.95733297,-0.00854641145432781,10.284813,1.9588599,0.5098429
1307987800.0,15465266000.0,88.53131,2.4077742,35.831867,8.158259,0.32010162,16773254000.0,0.9220194,-1.1203168780567732,10.224617,1.947097,0.49242496
2663009800.0,13421317000.0,94.21195,11.0604725,27.21122,1.9238603,0.42309177,16084326000.0,0.8344345,-0.26465755963987125,10.206403,1.974106,0.375988
1435243500.0,12703946000.0,93.87558,58.409763,2.5212398,59.125885,0.14934878,14139189000.0,0.8984918,-0.6362169659449652,10.150425,1.9725527,0.3256588
693374300.0,15156340000.0,87.48656,1.4424313,57.96359,12.527165,0.20045668,15849714000.0,0.95625323,-1.189813758258069,10.200022,1.9419414,0.48657894
194335660.0,629313660.0,55.619545,1.4640186,57.953842,12.524896,0.030060183,823649340.0,0.7640553,-1.1956409378217279,8.915742,1.7452275,-0.08231735
1127296000.0,11436627000.0,95.93949,15.516808,30.273485,22.554493,0.20155425,12563923000.0,0.91027516,-0.746396713705975,10.099125,1.9819974,0.24001217
179159700.0,8720879000.0,74.62999,55.220695,27.977457,5.8218174,0.030371804,8900039000.0,0.9798697,-1.1179038993560617,9.949392,1.8729134,0.4869814
595939460.0,13479792000.0,80.80976,5.2067523,69.89539,33.64582,0.13309689,14075731000.0,0.9576619,-0.4987045433557112,10.148471,1.9074638,0.56041145
103144200.0,1058230850.0,51.824257,5.1785045,69.85095,33.65614,0.028359178,1161375100.0,0.9111878,-0.5137488557668606,9.064973,1.7145331,0.17853832
1430951700.0,13406154000.0,95.39603,51.695118,24.363096,44.570972,0.1229747,14837106000.0,0.90355587,-1.159190740197333,10.17135,1.9795303,0.321208
288921660.0,10180646000.0,82.9658,18.85074,28.53097,34.418995,0.04741751,10469567000.0,0.97240365,-0.11987874710136112,10.019929,1.918899,0.39028358
469535420.0,4088305000.0,75.96368,18.778034,28.555729,34.411755,0.11839602,4557840400.0,0.8969829,-0.0950857604951421,9.658759,1.8806059,0.16837311
1039606700.0,13460350000.0,88.120575,63.03618,9.895554,45.67796,0.18210757,14499957000.0,0.92830276,-1.4303703088665825,10.161366,1.9450773,0.43651962
569334140.0,6904143400.0,72.275734,29.979374,23.087214,42.531857,0.09494991,7473477600.0,0.92381936,0.19771426537257644,9.873523,1.8589925,0.46173763
2159556900.0,15037783000.0,100.918,66.12048,62.625874,41.40592,0.2620567,17197340000.0,0.87442493,-0.3590756896338374,10.235461,2.0039687,0.29644585
2480179700.0,12176195000.0,106.99263,49.89884,23.548794,7.0401998,0.40893716,14656375000.0,0.83077806,-0.8852013818217092,10.166026,2.0293539,0.13469315
1657424500.0,12087078000.0,95.80886,25.163431,27.288616,54.595127,0.16901831,13744503000.0,0.8794118,-0.005756696534581689,10.138129,1.9814057,0.28116798
1336175200.0,7634489300.0,97.23432,65.62575,64.68423,37.388725,0.113324985,8970665000.0,0.85105056,0.29516929517734786,9.952825,1.9878196,0.072538376
2867247600.0,14715165000.0,97.52878,11.654674,46.35094,66.60211,0.50219685,17582412000.0,0.83692527,-0.41091283381014515,10.245078,1.9891328,0.36001587
984106700.0,16427895000.0,91.54889,15.506585,22.030027,70.26679,0.049629886,17412002000.0,0.9434811,-1.2430402814745352,10.240849,1.9616531,0.4557209
1618459300.0,13436885000.0,101.89845,25.33335,63.0538,57.584496,0.14688587,15055345000.0,0.8924993,-0.7625657556774343,10.1776905,2.0081675,0.22340488
998504000.0,11803515000.0,88.56419,24.471304,11.730747,8.011761,0.16990109,12802019000.0,0.92200416,-0.9637249968017227,10.107279,1.9472581,0.37450123
332910080.0,15511094000.0,79.44391,53.482803,20.599134,22.035513,0.0834882,15844004000.0,0.9789883,-0.8602717465923363,10.199865,1.9000607,0.6387291
639968900.0,14002178000.0,88.03262,47.858463,9.715745,55.160244,0.30176017,14642147000.0,0.9562927,-1.3485999676352334,10.165605,1.9446436,0.44233513
1926463500.0,12730606000.0,99.68855,23.12863,7.8229165,30.182325,0.3670092,14657069000.0,0.8685642,0.4523099686427232,10.166047,1.9986453,0.2463913
739692540.0,8375247400.0,81.88376,6.5560346,41.08579,29.069319,0.05091611,9114939000.0,0.9188484,-0.44636444231483385,9.959754,1.9131978,0.35084248
326703740.0,3388849400.0,74.36474,6.5678415,41.252968,29.162996,0.030046247,3715553300.0,0.9120713,-0.33823610516233843,9.570024,1.8713671,0.11323643
448263170.0,19220120000.0,101.47178,6.4919086,61.83751,24.12834,0.22686322,19668382000.0,0.977209,-1.4285745506380703,10.293769,2.0063453,0.34611034
758395460.0,17344854000.0,89.04284,28.948692,20.011106,36.91814,0.28540337,18103249000.0,0.95810723,-0.4904673919662915,10.257756,1.949599,0.5164652
1292456700.0,15032005000.0,92.65988,1.2079151,30.813059,16.484861,0.15072331,16324462000.0,0.920827,-0.19496318470547155,10.212839,1.9668918,0.40865993
608984450.0,12948930000.0,85.65402,74.27596,26.26781,15.605092,0.09833383,13557914000.0,0.9550828,0.32136822259327547,10.132193,1.9327477,0.45218372
130642800.0,1391464200.0,56.588734,74.34937,26.198994,15.687119,0.0014311008,1522107000.0,0.9141697,0.42319564775251894,9.182446,1.75273,0.15710163
554501250.0,16088541000.0,93.72872,63.72472,11.754682,4.6457343,0.1838924,16643042000.0,0.96668273,0.2701989715306713,10.221232,1.9718727,0.39893913
688603840.0,9815972000.0,83.41678,9.106401,25.431406,8.175192,0.15212803,10504576000.0,0.9344472,-0.5497606965326055,10.0213785,1.9212534,0.38317108
540376400.0,4209406000.0,77.7878,9.160215,25.48643,8.094425,0.091209255,4749782500.0,0.8862313,-0.5683299552019223,9.676674,1.8909115,0.14881039
1505125800.0,14971137000.0,99.796326,38.715607,51.150677,31.53394,0.10668552,16476262000.0,0.90864885,-0.88899765167907,10.216859,1.9991145,0.295496
292700160.0,10084979000.0,75.06613,32.722073,5.596865,22.610806,0.08464008,10377679000.0,0.9717952,-1.5076462496164926,10.0161,1.875444,0.54448605
117927416.0,2977663700.0,61.01757,32.774796,5.608989,22.49241,0.03891324,3095591200.0,0.9619047,-1.5023861976160824,9.490744,1.7854549,0.34639072
780845600.0,18580190000.0,89.21284,57.610714,15.160967,52.4071,0.15759419,19361034000.0,0.95966923,-0.8501085320276764,10.286928,1.9504273,0.5426245
3436113700.0,12291200000.0,105.138565,61.61638,45.30916,61.324604,0.17375252,15727314000.0,0.78151935,-0.4889960643689882,10.196654,2.0217621,0.19293022
1255458600.0,14243268000.0,90.61346,1.9559296,21.442242,47.395103,0.28945342,15498726000.0,0.918996,-1.3293807555433486,10.190296,1.9571927,0.42138958
1115005000.0,15076816000.0,94.40921,33.817947,45.92829,62.028378,0.14281341,16191821000.0,0.93113774,-0.1855073072404815,10.209295,1.9750143,0.37557697
370748000.0,14762162000.0,82.777916,21.481804,25.236773,54.694584,0.1698538,15132911000.0,0.9755005,-0.09142341023744248,10.179922,1.9179145,0.55385685
3922424000.0,8732325000.0,111.09316,51.305927,36.552414,73.05914,0.3117978,12654749000.0,0.69004333,-0.5607816462421379,10.102254,2.0456874,0.011521339
273950400.0,14076983000.0,73.122665,50.794167,19.475723,1.4722127,0.027278475,14350934000.0,0.9809106,-0.6181290059365705,10.15688,1.864052,0.72669506
513877730.0,10002091000.0,82.68781,67.74794,57.11291,6.4431887,0.038749844,10515969000.0,0.95113355,-0.9823887756402119,10.02185,1.9174415,0.3975048
1955839500.0,14806455000.0,104.6461,71.06892,15.908802,31.206467,0.30789065,16762294000.0,0.88331914,-0.29506728409160227,10.224334,2.0197232,0.22802448
1020875600.0,14460050000.0,89.24452,30.832762,72.7824,70.84364,0.24901333,15480926000.0,0.9340559,-0.04541065764106181,10.189797,1.9505816,0.44493294
939457860.0,14017186000.0,84.090096,67.09214,39.31804,34.633434,0.19234598,14956643000.0,0.93718797,-1.273363973652292,10.174834,1.9247448,0.5239296
1282892400.0,10632796000.0,94.42426,44.23137,36.110912,49.62588,0.083455406,11915689000.0,0.89233583,-1.0667735937855989,10.076119,1.9750836,0.24214935
2063558300.0,12974083000.0,102.977554,68.47025,68.79754,33.556156,0.32117558,15037642000.0,0.8627738,-0.8487682126314404,10.177179,2.0127425,0.20625591
767964200.0,16901817000.0,91.37388,19.918495,12.834944,20.206686,0.069786735,17669782000.0,0.956538,-0.2278116799218487,10.2472315,1.9608221,0.46512604
707725950.0,13896369000.0,86.665764,46.381557,16.7533,9.747748,0.11518306,14604095000.0,0.95153916,-0.2847538891795054,10.1644745,1.9378476,0.4659195
197986420.0,7977496600.0,72.22951,39.996475,39.21342,65.49518,0.06783811,8175483000.0,0.97578293,0.2090499393772272,9.912514,1.8587147,0.50173855
167162540.0,2395247600.0,66.161606,40.04776,39.14875,65.39256,0.044063006,2562410200.0,0.9347635,0.18114715404472903,9.4086485,1.820606,0.13646221
1105586800.0,14476369000.0,93.46903,6.8396525,59.708775,54.451813,0.26029882,15581956000.0,0.9290469,-0.13563075348971831,10.192622,1.9706677,0.37471104
1480536700.0,13771604000.0,97.32232,11.748002,2.1475675,23.984653,0.07492836,15252141000.0,0.90292925,-1.2622527070363043,10.183331,1.9882125,0.30161476
1456407900.0,16414885000.0,90.99356,41.993656,45.77481,16.590755,0.2815371,17871292000.0,0.9185057,-0.7558040484399133,10.252156,1.9590106,0.4766388
2226574800.0,19538340000.0,96.16844,40.93841,7.061684,61.987865,0.24692114,21764915000.0,0.8976989,-0.4906490022047145,10.337757,1.9830326,0.47487926
1414305700.0,15908745000.0,98.01768,11.458771,45.763115,3.5950506,0.4402978,17323050000.0,0.918357,-1.0504044161206634,10.238625,1.9913044,0.34566498
3146684700.0,10781623000.0,103.38314,16.985653,39.297333,69.465225,0.2704803,13928308000.0,0.7740799,-0.6233234177447619,10.143898,2.0144498,0.16676617
1102375700.0,18112477000.0,94.53375,55.352158,66.79712,28.916283,0.18863901,19214852000.0,0.94262904,-0.7363420289067272,10.283637,1.9755869,0.44783688
302244350.0,17046838000.0,76.85416,10.379139,45.15082,33.846813,0.070822954,17349083000.0,0.98257864,-0.23874783576850037,10.239277,1.8856673,0.730484
281087040.0,13008490000.0,78.35083,30.218166,59.62759,32.80916,0.12085268,13289577000.0,0.97884905,-0.23532720117058784,10.123511,1.8940436,0.5842571
349637570.0,3177479000.0,73.026985,30.1541,59.57119,32.861492,0.043898966,3527116500.0,0.9008715,-0.2437221152278225,9.54742,1.8634834,0.11930275
1032685400.0,17127228000.0,93.082405,42.8713,20.582731,31.82828,0.16235276,18159913000.0,0.94313383,-1.1895945948918956,10.259113,1.9688675,0.44774914
878492300.0,14641362000.0,97.73159,35.2816,62.126858,41.834248,0.28810757,15519855000.0,0.94339556,-0.0167831535325549,10.190887,1.9900349,0.3025446
798322050.0,16665032000.0,97.60665,13.479844,27.74649,29.467731,0.08663284,17463353000.0,0.95428586,-0.9872809235965732,10.242127,1.9894794,0.35580444
1988921500.0,6181122600.0,101.108376,16.741543,2.8837664,11.328701,0.05444695,8170044000.0,0.7565593,0.13617613079921578,9.912225,2.0047872,-0.029767036
3481678300.0,12477368000.0,111.62283,36.186573,54.449753,49.795864,0.4714356,15959046000.0,0.78183675,-0.6952631717899685,10.203007,2.047753,0.10476208
1627401300.0,13654023000.0,98.56363,26.100042,48.504322,22.444675,0.33082965,15281424000.0,0.8935046,-0.9108262390482117,10.184164,1.9937167,0.2824316
1571565200.0,12235402000.0,97.372925,6.171382,1.147832,50.40077,0.09710708,13806968000.0,0.88617593,-1.6663379055612089,10.140099,1.9884382,0.25756168
325213060.0,18932017000.0,90.44954,6.222738,24.190638,2.0494454,0.07593052,19257230000.0,0.9831122,-0.6751293038439851,10.284594,1.9564064,0.5185461
2146506400.0,12350732000.0,103.48478,33.928246,20.180119,42.590714,0.30388904,14497239000.0,0.8519369,-0.6009815692522225,10.161285,2.0148764,0.18260193
472456000.0,4807130600.0,73.43718,51.297375,69.23048,42.357384,0.17691486,5279587000.0,0.9105127,0.0014894025072489056,9.7226,1.865916,0.28563595
118708720.0,2629411800.0,61.59359,51.248695,69.32286,42.32422,0.032604743,2748120600.0,0.9568037,-0.004181113171488928,9.439035,1.7895355,0.27984238
1125899500.0,15805957000.0,95.37648,56.154694,50.352455,3.7360137,0.05220926,16931856000.0,0.9335041,-0.6467214596930493,10.228704,1.9794413,0.37888718
267233310.0,14459869000.0,75.36812,5.4665403,31.553764,2.4659066,0.055389397,14727102000.0,0.9818543,-0.6058029550382373,10.168118,1.8771877,0.69016266
3085871900.0,11182884000.0,93.38423,45.988514,38.223164,71.212,0.07296861,14268756000.0,0.78373224,0.48517758989213394,10.1543865,1.9702735,0.3379097
304451300.0,2777529900.0,69.73602,46.102333,38.139854,71.19865,0.05946661,3081981200.0,0.90121573,0.5096761173160218,9.48883,1.8434572,0.1335411
1353901400.0,17387870000.0,92.044464,73.930984,61.530796,54.529186,0.2989121,18741772000.0,0.9277602,-1.064089724947171,10.272811,1.9639977,0.4791565
1708463200.0,12973565000.0,94.694984,22.75263,63.88364,46.604286,0.5484919,14682028000.0,0.88363576,-1.6310106246022775,10.166786,1.976327,0.32829475
167165760.0,12671526000.0,75.72405,32.405922,28.133543,6.1549473,0.18086466,12838692000.0,0.98697954,-1.3038009441203944,10.1085205,1.8792338,0.6231241
449680700.0,13980061000.0,77.981606,31.34764,25.819904,55.639023,0.119735226,14429741000.0,0.96883655,-1.1761105799952474,10.159259,1.8919922,0.6274643
470179870.0,14688623000.0,77.58754,24.58804,73.19332,59.309673,0.04795182,15158802000.0,0.96898305,-1.0233224859173107,10.180665,1.889792,0.65687275
188749400.0,1369080300.0,61.583664,24.576468,73.22037,59.296886,0.021198077,1557829800.0,0.87883824,-1.0196114462417032,9.19252,1.7894655,0.033581734
116980310.0,10483523000.0,72.69195,23.71164,30.47003,55.516354,0.036978453,10600503000.0,0.9889646,-0.7405087871500025,10.025327,1.8614863,0.60447216
269864600.0,5709046000.0,72.59834,23.61695,30.565758,55.511913,0.009494128,5978910000.0,0.95486397,-0.8036458681895392,9.776622,1.8609267,0.3578024
1961742000.0,12493226000.0,100.808876,5.147018,70.352905,34.26203,0.52600825,14454968000.0,0.86428595,-0.674168354593046,10.160017,2.0034988,0.22271061
2992871200.0,7522135000.0,105.321556,22.277794,65.16156,71.56743,0.10397318,10515006000.0,0.71537143,-0.2599898172819924,10.02181,2.0225172,0.015338898
463529820.0,15583622000.0,89.70092,68.52635,28.302027,0.1258882,0.26712996,16047152000.0,0.9711145,-0.8729666768940715,10.205398,1.9527969,0.4524765
953861500.0,14205269000.0,95.8131,53.4965,58.47863,1.4257166,0.039793897,15159130000.0,0.9370768,-1.543324122874101,10.180675,1.9814249,0.32364368
205394110.0,17261715000.0,78.140366,23.333654,7.396385,11.337145,0.027926072,17467110000.0,0.9882411,-0.0614011646667894,10.242221,1.8928754,0.70721436
1652333600.0,13158197000.0,99.521614,1.8255835,19.002745,22.949951,0.40730056,14810531000.0,0.88843524,0.026127246511318716,10.17057,1.9979174,0.25356102
969797800.0,7843246000.0,82.68765,9.051238,67.287476,71.70499,0.29198077,8813044000.0,0.88995886,-0.5270848657948062,9.945126,1.9174407,0.32078362
252339060.0,6852883000.0,69.84944,9.064197,67.19662,71.78836,0.011148822,7105222000.0,0.9644854,-0.4898710584024085,9.851578,1.844163,0.49372292
1179583700.0,12721733000.0,92.05859,49.292606,4.532019,23.407457,0.121098556,13901316000.0,0.91514593,-1.2706237554112454,10.143056,1.9640644,0.34915924
2533878300.0,12427336000.0,98.06877,14.285488,57.007492,70.04916,0.31143886,14961213000.0,0.83063686,0.25807659643883085,10.174967,1.9915308,0.2811842
752067460.0,16135579000.0,92.29167,24.994406,67.002045,74.00085,0.24550925,16887646000.0,0.9554664,0.08023688594453653,10.22757,1.9651625,0.42967892
2379472400.0,12499316000.0,104.76243,19.827623,31.748943,72.82331,0.3028119,14878788000.0,0.8400762,-1.0827855242893685,10.172567,2.0202055,0.17450428
3290280200.0,11545078000.0,104.60328,28.040674,17.39917,33.593163,0.39084935,14835358000.0,0.7782136,-0.46966494252203694,10.171298,2.0195453,0.17563534
5656601000.0,10399076000.0,118.49783,5.8370824,29.323427,7.7296753,0.80446976,16055677000.0,0.64768845,-0.3800695089621283,10.205628,2.0737104,0.0129852295
3212107000.0,11151148000.0,98.04858,42.958813,42.17067,71.081024,0.206377,14363255000.0,0.77636635,-0.7487513500523021,10.157253,1.9914412,0.26379585
916988500.0,14174706000.0,86.65943,72.1828,64.7544,20.306976,0.061925698,15091695000.0,0.93923885,-1.5331949138983207,10.178738,1.9378158,0.48029804
1303273300.0,13692798000.0,88.17596,3.401434,28.262306,9.438764,0.1529596,14996071000.0,0.9130923,0.19485243878682731,10.175978,1.9453502,0.4501381
1576886300.0,15513886000.0,98.03641,46.86753,74.22163,44.86175,0.1885336,17090772000.0,0.90773463,-0.8236263904569492,10.232761,1.9913874,0.33950043
529057700.0,12901698000.0,69.74118,25.851416,5.4945188,2.793474,0.086554,13430755000.0,0.9606085,-0.5204562199816881,10.1281,1.8434893,0.77269554
136932260.0,2336281900.0,65.65642,25.739197,5.445262,2.8873003,0.004020208,2473214200.0,0.94463384,-0.5236339791772369,9.393262,1.8172772,0.13318157
920750140.0,11491074000.0,85.844505,30.782171,21.35865,41.399864,0.1748378,12411824000.0,0.9258167,0.018864049280493244,10.093836,1.9337125,0.41031837
877476540.0,17822320000.0,86.22957,50.500416,14.903532,52.180363,0.21776149,18699796000.0,0.95307565,-0.7854730050553151,10.271837,1.9356562,0.58125114
1800538600.0,18145364000.0,102.35961,9.391698,16.534912,60.592728,0.35450202,19945902000.0,0.90972894,-0.465163840238372,10.299853,2.0101287,0.33843613
254346370.0,9119486000.0,67.4786,10.437737,24.601662,62.167747,0.091439486,9373832000.0,0.97286636,-0.3177027478531837,9.971917,1.829166,0.66860104
259779150.0,5744019000.0,79.13989,10.430523,24.662865,62.02557,0.0053401515,6003798000.0,0.9567309,-0.24130469714907807,9.778426,1.8983954,0.22334576
313573630.0,13881586000.0,82.95374,47.347767,18.525553,67.19609,0.09415941,14195159000.0,0.97790986,-0.5320689325666168,10.152141,1.918836,0.52272415
1903975000.0,14323814000.0,99.74832,51.53471,43.91439,57.29179,0.77089113,16227790000.0,0.8826719,-0.2801014067152377,10.210259,1.9989055,0.28965664
875401100.0,15934519000.0,92.9782,24.821098,55.206676,13.193634,0.15925397,16809920000.0,0.94792354,-0.6333542894300653,10.225566,1.9683812,0.4159708
460598050.0,12644755000.0,77.69821,22.182682,60.583042,68.933,0.08894531,13105354000.0,0.9648542,-0.8543590353511398,10.117449,1.890411,0.5914049
395141340.0,12134440000.0,79.02394,51.595722,11.466335,38.1389,0.06166749,12529581000.0,0.96846336,0.22976481926175069,10.097937,1.8977587,0.54517174
671552060.0,14573398000.0,86.123116,71.88563,38.785683,1.4373393,0.0570152,15244951000.0,0.9559492,-0.9690408362254124,10.183126,1.9351197,0.49449158
1924745100.0,15410094000.0,96.69281,61.73591,41.731663,3.8131976,0.38456795,17334840000.0,0.8889667,-0.9006506551802358,10.23892,1.9853942,0.36745358
1355137200.0,15506179000.0,101.226295,23.1175,51.10619,31.93043,0.33018705,16861316000.0,0.9196304,0.1250941079997413,10.2268915,2.0052934,0.28305817
1954169500.0,14833034000.0,92.54703,19.261929,25.93083,22.354042,0.15453653,16787204000.0,0.8835917,-0.30706511252915913,10.224978,1.9663625,0.42272377
1017023500.0,13549303000.0,92.68228,34.185493,65.48983,19.625858,0.10083719,14566326000.0,0.93017983,-1.6369504917477378,10.16335,1.9669967,0.35878944
675603900.0,16418199000.0,80.8504,2.7179065,15.462481,9.314052,0.1326848,17093802000.0,0.9604767,-0.798004123907045,10.232839,1.9076822,0.6439848
1635907000.0,12672881000.0,92.513985,24.928595,63.80037,49.44593,0.26127252,14308787000.0,0.8856712,-1.4502613370625508,10.155602,1.9662074,0.35391235
187679340.0,2872817700.0,70.96986,17.83551,36.403122,33.401955,0.03871956,3060497000.0,0.9386769,0.12970019449511305,9.485792,1.851074,0.102804184
3567761400.0,11106041000.0,107.86718,1.0302212,30.766867,8.675653,0.28850153,14673802000.0,0.7568618,1.0761480782379342,10.166543,2.0328894,0.1223526
2607018000.0,10592941000.0,108.97548,13.273369,57.845184,37.789555,0.6732889,13199959000.0,0.80249804,-0.24792483020069478,10.120573,2.0373287,0.060237885
2107098200.0,12474654000.0,101.33542,74.32232,46.363773,71.30601,0.18079308,14581752000.0,0.8554976,-0.8351973103471368,10.16381,2.0057614,0.21827507
1324249700.0,12099404000.0,85.11626,73.60004,8.208454,52.582783,0.27356154,13423654000.0,0.9013495,-0.8936874059297591,10.127871,1.9300125,0.45780945
249173900.0,3237821400.0,70.031235,73.5442,8.106676,52.677216,0.0138242515,3486995500.0,0.9285419,-0.9042529135421808,9.542451,1.8452917,0.1804905
1277808500.0,17216380000.0,88.43742,17.305197,38.232864,33.277157,0.16554397,18494190000.0,0.93090755,-0.30297398274189247,10.2670355,1.9466361,0.53652
668225600.0,14817423000.0,87.932785,62.209785,56.687366,50.738003,0.16071396,15485649000.0,0.95684874,-1.139965762246204,10.189929,1.9441508,0.4684515
1632933200.0,11707570000.0,91.682556,44.133854,36.147762,71.345695,0.1535546,13340503000.0,0.87759584,0.6234975005306893,10.125173,1.9622867,0.3377409
2009434500.0,13746674000.0,93.05677,2.675129,24.843966,62.594147,0.10958661,15756108000.0,0.8724663,-0.8787896983262442,10.197449,1.968748,0.38651943
1700680000.0,13271497000.0,93.23767,59.59337,71.200584,1.91722,0.16828206,14972176000.0,0.88641065,-0.7093709441855418,10.175285,1.9695914,0.36128902
1957182000.0,18240467000.0,98.087105,3.266296,46.205345,20.962402,0.49018455,20197648000.0,0.9030985,-0.9290128314612879,10.305301,1.991612,0.41122246
1022846700.0,15699558000.0,91.45685,8.570875,42.73969,10.748957,0.16350517,16722405000.0,0.9388337,-1.5732385081330107,10.223299,1.9612162,0.4397602
1059633500.0,14433158000.0,98.00227,3.9179895,8.529119,18.080906,0.19895276,15492791000.0,0.93160474,-0.29474000058215416,10.190129,1.9912362,0.29741764
469570560.0,12233825000.0,76.675385,60.581097,45.277534,65.25611,0.05749943,12703396000.0,0.9630358,-0.6176084970242284,10.10392,1.884656,0.5988054
178969310.0,1747783600.0,62.625004,60.547363,45.2996,65.26986,0.017772146,1926752900.0,0.9071135,-0.6221507624769855,9.284826,1.7967478,0.099404335
995486400.0,12684677000.0,90.8062,53.23571,63.000954,67.717606,0.07180567,13680164000.0,0.9272314,-1.4152848931839819,10.136091,1.9581155,0.36382866
